Text,Level,A1,A2,B1,B2,C1,C2,Labels,Text Count
Zinc oxide is a white solid . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",7
Hurling is a stick and ball game played by teams of 15 on a rectangular grass pitch with H-shaped goals at each end . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",24
Gaelic football is the most popular of the gaelic games and is played by teams of 15 on a rectangular grass pitch with H-shaped goals at each end . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",29
"Before the age of theoretical and computational chemistry , wet chemistry was the predominant form of scientific discovery in the chemical field . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",23
There are risks of infection by salmonella bacteria . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",9
There is inherent risk of infection by salmonella bacteria occasionally found in raw egg from cracked or improperly washed eggshells . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",21
"The invasion planners specified a set of conditions regarding the timing of the invasion , deeming only a few days in each month suitable . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",25
"Although this shark is a bottom-dweller and appears harmless , it can inflict painful lacerations if provoked , due to its powerful jaws and sharp teeth . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",27
"Pepsin was one of the first enzymes to be discovered , and is polypeptidic in nature . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
Chloroplasts are one of many types of organelles in the plant cell . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
Cyanide compounds occur in small amounts in the natural environment and in cigarette smoke . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",15
"Outside its native range , emerald ash borer is an invasive species that is highly destructive to ash trees in its introduced range . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",24
"Historically , insects have been the most significant herbivores , and the evolution of land plants is closely associated with the evolution of insects . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",25
There are three generalized categories in which amnesia could be acquired by a person . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",15
"The cynodont therapsids flourished with the dinosaurs , but they were only shrew-sized . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",14
"Hazzard died in New York City on 12 December 2016 from complications of dementia , aged 85 . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",18
Ammonia is converted to nitric acid in two stages . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",10
The rock python 's color pattern is whitish or yellowish with the blotched patterns varying from tan to dark brown shades . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",22
"In 1863 , there was a design contest for a new building for the Rijksmuseum , but none of the submissions was considered to be of sufficient quality . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",29
The aperture stop of a photographic lens can be adjusted to control the amount of light reaching the film or image sensor . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",23
"The lava is usually dacitic or rhyolitic , rich in silica . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",12
One barrier to achieving higher performance through instruction - level parallelism stems from pipeline stalls and flushes due to branches . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",21
Color blindness is typically an inherited genetic disorder . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",9
"States are divided into counties or county - equivalents , which may be assigned some local governmental authority but are not sovereign . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",23
The saltwater crocodile is a large reptile growing to about 5 m in length . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",15
"The specifics of their reproductive systems vary considerably within the group , including three forms of hermaphroditism and at least seven forms of parthenogenesis . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",25
"Most members have a complex lifecycle , involving both asexual and sexual reproduction . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",14
A number of antivirals have been tested for effectiveness in the common cold . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",14
"The object has a red-sloped reflectance spectrum , saying that the surface could be rich in organic material such as tholins . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",22
A urinary tract infection in the lower urinary tract is known as a bladder infection . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",16
"As most porn is marketed to men , most bisexual porn is marketed to heterosexual or bisexual men . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",19
All Paraves discovered so far have been coelurosaurs . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",9
"Typical plants and animals have two sets of chromosomes , one set inherited from each parent . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
An incremental backup only copies the data that has changed since the last incremental backup . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",16
"Weissmuller was one of the world 's fastest swimmers in the 1920s , winning five Olympic gold medals for swimming and one bronze medal for water polo . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",28
"Another common method of cooling is exposing an object to ice , dry ice , or liquid nitrogen . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",19
"There are three different types of sections , the parabola , the hyperbola and the ellipse . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
"The adults of this order possess four membranous wings , with the forewings and hindwings about the same size , and with many veins . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",25
The accipitrine hawks generally hunt birds as their primary prey . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",11
All uraninite minerals contain a small amount of radium as a radioactive decay product of uranium . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
Horse - drawn for-hire hackney carriage services began operating in both Paris and London in the early 17th century . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",20
Copper thermite is used for welding together thick copper wires for the purpose of electrical connections . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
"He has edited and written many books and articles on education theory , policy and practice , and has appeared on many panels and symposia . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",26
Many species reproduce entirely by parthenogenesis . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",7
Physicists are working on a number of ways to write down a theory of quantum gravity . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
"Like many deep-sea cephalopods , the vampire squid lacks ink sacs . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",12
A propulsion system with a higher specific impulse uses the mass of the propellant more efficiently . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
Another application of material science is the structures of ceramics and glass typically associated with the most brittle materials . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",20
"Historically there have also been negative consequences , mostly associated with the dams normally required for power production . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",19
"Mummies of humans and other animals have been found on every continent , but as a result of natural preservation through unusual conditions , and as cultural artifacts . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",29
"The adaptation covers eight of the 24 tales and contains abundant nudity , sex and slapstick humor . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",18
"Not only did the division into nomes remain in place for more than three millennia , the areas of the individual nomes and their ordering remained remarkably stable . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",29
Lithium oxide is very corrosive . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",6
"Sometimes , the developing world is plagued by largely preventable infectious diseases , due to malnutrition and poverty . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",19
An electric locomotive runs on electricity as the name suggests . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",11
Pairs of wandering albatrosses mate for life and breed every two years . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
"Over 99  of the bacteria in the gut are anaerobic , but in the cecum , aerobic bacteria reach high densities . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",22
Hydrogen cyanide is a poisonous gas that interferes with cellular respiration . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",12
The pygmy avoids human contact . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",6
"Cockatoos occupy a wide range of habitats , from forests in subalpine zones to mangroves . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",16
"Common medical conditions such as nasal infections , nasal polyps , or dental problems can cause phantom smells . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",19
"Some sharks are oviparous , laying their eggs in the water . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",12
"Although they are the most diverse of the caecilian families , the caeciliids do have a number of features in common that distinguish them from other caecilians . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",28
"They are usually regarded as the most basal of the caecilian families , with numerous characteristics lacking in the other groups . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",22
Diabetic retinopathy affects up to 80 percent of those who have had diabetes for 20 years or more . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",19
The optimal fluid for preparing oral rehydration solution is clean water . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",12
Ammonium carbonate is a white solid . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",7
Phosphoric acid is a white solid . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",7
Some water turbines are designed for Pumped storage hydroelectricity . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",10
"The inner ear is found in all vertebrates , with substantial variations in form and function . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
"In countries where FGM is common , the practice 's many variants are reflected in dozens of terms , often alluding to purification . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",24
It is synthesized by partial chlorination of elemental sulfur . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",10
"In HVDC bipolar configuration , a pair of conductors are used , each at a high potential with respect to ground in opposite polarity . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",25
Gas chromatography is regularly used to describe what is inside a complex sample . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",14
A gas chromatograph is a chemical analysis instrument for separating chemicals in a complex sample . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",16
A deranged genetic scientist abducts college students as human guinea pigs that he uses in his experiments in crossbreeding plants with humans . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",23
Males of many species exhibit gregarious mud-puddling behavior when they may imbibe salts from moist soils . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
"Since the germ theory of disease , cleanliness has come to mean an effort to remove germs and other hazardous materials . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",22
Millipedes appear in folklore and traditional medicine around the world . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",11
Fighting within the ruined city was fierce and desperate . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",10
"Rainbands exist in the periphery of tropical cyclones , which point towards the cyclone 's center of low pressure . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",20
"Like most mental illnesses , there are ways to treat bipolar disorder . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
"Old , Middle , and Late Egyptian were all written using both the hieroglyphic and hieratic scripts . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",18
Skofterud was reported missing in the early morning of 29 July 2018 and was found dead on an islet . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",20
M82 has undergone at least one tidal encounter with M81 resulting in a large amount of gas being funneled into the galaxy 's core over the last 200 Myr . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",30
"Most mortars used today are made up of a barrel , a plate for the barrel to stand on , and a bipod . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",24
Most chemical databases store information on stable molecules . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",9
People who are allergic develop an Anaphylaxis - an allergic reaction . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",12
"Unlike conductive hearing loss , sensorineural hearing loss is permanent . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",11
A table comparing sensorineural to conductive hearing loss,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",8
Barium peroxide arises by the reversible reaction of O with barium oxide . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
"In most cases , children belonging to mothers having gestational diabetes are at higher risk of childhood obesity and Type 2 diabetes later in life . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",26
Children of women with GDM have an increased risk for childhood and adult obesity and an increased risk of glucose intolerance and type 2 diabetes later in life . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",29
"Most complex natural products are chiral , and the bioactivity of chiral molecules varies with the enantiomer . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",18
The symptoms of pernicious anemia come on slowly . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",9
There are several causes of pernicious anemia . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",8
An a cappella choir is a choir which sings without any instrumental accompaniment . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",14
With the sines and cosines one can answer virtually all questions about triangles . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",14
"With these functions , one can answer virtually all questions about arbitrary triangles by using the law of sines and the law of cosines . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",25
"Observations , lab measurements and modeling are the three central elements in atmospheric chemistry . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",15
The posterior lobe develops as an extension of the hypothalamus . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",11
Echinoderms possess a unique water vascular system . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",8
The plant is semi-aquatic and grows mostly on rocky places at the banks of rivers or in the riverbed . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",20
Calcium nitrate is used in fertilizers to add nitrogen to the soil . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
In some Western cultures it is traditional for the man to make a proposal to the woman directly while genuflecting in front of her . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",25
Archeologists believe that the town was started in the 13th century . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",12
"Sedimentary rocks cover up to 75  of the Earth 's surface , record much of the Earth 's history , and harbor the fossil record . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",26
"Racing bicycles used for Criteriums often have subtle , but significantly different geometry from those used in other mass-start , multi stage road race events . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",26
Racing bicycles used for criteriums are typically no different than those used in other mass-start road events . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",18
The rationale for the designated hitter rule arose comparatively early in the history of professional baseball . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
"Many parish churches , abbey churches and cathedrals are in the Romanesque style , or were originally built in the Romanesque style and have subsequently undergone changes . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",28
The vegetation is mostly sub-tropical rainforest with some wet sclerophyll forest . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",12
"The three species of green mambas are arboreal , whereas the black mamba is largely terrestrial . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
Most feathered dinosaurs discovered so far have been coelurosaurs . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",10
There is consensus among paleontologists that birds are the descendants of coelurosaurs . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
The stem is the part of the word that never changes even when morphologically inflected ; a lemma is the base form of the word . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",26
"The state and union territory capitals are sorted according to administrative , legislative and judicial capitals . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
"By the 7th millennium BCE , exceedingly large and organized settlements were found in the region , relying on deep wells for sources of water . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",26
"The region is rich in sea life , with more than 4,000 species of marine molluscs and a large diversity of marine fishes . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",24
Librarians all over the world use this unique identifier in the process of cataloging most books which have been published in the United States . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",25
A few species that live in waters where the supply of food particles is very poor prey on crustaceans and other small animals . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",24
"When quotation marks sit next to periods and commas , there are two styles of punctuation . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
This can be done quickly using the method of exponentiation by squaring . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
"The synapsids are traditionally divided into a primitive group and an advanced group , known respectively as pelycosaurs and therapsids . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",21
They are similar in size but slightly smaller than the herring gull . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
Reflection nebulae and emission nebulae are usually seen together and sometimes are called ' diffuse nebulae ' . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",18
The sulfuric acid is reused in place of the sulfur trioxide to leach more zinc oxide . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
The sulfuric acid is regenerated and recycled to the leaching step . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",12
There is usually an option to produce audible representing the number of ionization events detected . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",16
"They lay their eggs in cavities in moist soil , where they hatch into larvae that seek out streams or underground seepages , before metamorphosing into adults . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",28
An important advantage of hydroelectric dams is their ability to be used as a peaking power plant . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",18
The particle in a 1 - dimensional well is the most simple example showing that the energy of a particle can only have specific values . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",26
The particle in a one-dimensional potential energy box is the most mathematically simple example where restraints lead to the quantization of energy levels . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",24
Tjapaltjarri paints abstract images of sacred stories and songs from his family 's Dreaming . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",15
"The pelvic region of the trunk is the lower part of the trunk , between the abdomen and the thighs . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",21
"Pelvis can mean the lower part of the trunk of the human body , between the abdomen and the thighs . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",21
In the 12th century the first stone church was built with the formation of the parish Ljungby socken . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",19
"After enamel and dentin are destroyed and cavity reaches the dental pulp and nerves of the tooth , the tooth becomes sensitive since the nerves are exposed . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",28
"This can be done reasonably quickly , even for very large numbers , using modular exponentiation . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
Both of these calculations can be computed efficiently using the square- and - multiply algorithm for modular exponentiation . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",19
Hummingbird beaks are flexible and their shapes vary dramatically as an adaptation for specialized feeding . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",16
"Igneous rocks are formed when molten magma cools , either above or below the surface . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",16
"Both species bore a passing or superficial resemblance to a very small , dog-sized saber - toothed cat . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",19
The algae benefit from a safe place to live and consume the polyp 's carbon dioxide and nitrogenous waste . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",20
"Procaine was first synthesized in 1905 , shortly after amylocaine . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",11
Zinc sulfate can be used to supplement zinc in the brewing process . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
The illegal maneuver of spitting a colored liquid into the face of an opponent in professional wrestling . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",18
"Altogether , this fauna is massively dominated by large herbivores and generally lacks terrestrial carnivores . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",16
The folds of cartilage surrounding the ear canal are called the pinna . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
The outer ear is the folds of cartilage surrounding the ear canal . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
The drug is commonly used to treat attention - deficit hyperactivity disorder and narcolepsy . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",15
"When a conjecture has been proven , it is no longer a conjecture but a theorem . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
Psychiatric hospitals used to be called lunatic asylums . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",9
"Modern psychiatric hospitals evolved from , and eventually replaced the older lunatic asylums . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",14
Drug trafficking and illicit drug use is a significant problem in Russia . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
"The release of pituitary hormones by both the anterior and posterior lobes is under the control of the hypothalamus , albeit in different ways . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",25
"They feed on insects and fruit , and their broad bills and weak legs reflect their diet and arboreal habits . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",21
"There are no specific antiviral drugs for dengue ; however , maintaining proper fluid balance is important . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",18
The nasal cavity is divided into two segments  the respiratory segment and the olfactory segment . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",16
"During the epidemic , there were only a small number of men who remained healthy and bore the responsibility of caring for the sick . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",25
A lot of electricity is used in arc welding . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",10
"To prove this with algebra , start with the equation",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",10
The mercury inside the tube is toxic and makes these bulbs hazardous waste . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",14
"Because they contain mercury , many fluorescent lamps are classified as hazardous waste . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",14
The idea behind tinnitus maskers can be explained by a light analogy . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
"She died of esophageal cancer in Tokyo on 11 January 2014 , aged 80 . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",15
Copper forms coordination complexes with ligands . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",7
Ubuntu splits all software into four different categories to show differences in licensing and the amount of support available . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",20
Vanth was found at 0. 25 arcseconds from Orcus with magnitude difference of . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",14
The later half of the period was an episode of intensive orogeny on virtually all continents . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
Tests tubes are often preferred above beakers when multiple small chemical or biological samples have to be handled and  or stored . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",22
Jaspillite is also a sedimentary rock .  in certain lead-zinc ore deposits . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
This daisy may be used as a potherb . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",9
"The following table contains a list of point groups labeled using the Schoenflies notation , which is common in chemistry and molecular spectroscopy . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",24
Amphibians are the only vertebrates to go through metamorphosis . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",10
Of the total exploitation length of route 72  or 2117 km are in common carrier service and does not include industrial lines . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",23
"Glow fuel is a mixture of methanol , nitromethane , and oil . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",13
"Lateral undulation is the sole mode of aquatic locomotion , and the most common mode of terrestrial locomotion . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",19
"In genetic sex-determination systems , an organism 's sex is determined by the genome it inherits . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
"Changeable optics filters are used in the colorimeter to select the wavelength which the solute absorbs the most , in order to maximize accuracy . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",25
"Interchangeable bits allow the use of powered screwdrivers , commonly using an electric or air motor to rotate the bit . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",21
One balances a chemical equation by changing the scalar number for each chemical formula . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",15
"Genets are highly agile creatures , with quick reflexes and exceptional climbing skills , and are the only viverrids that are able to stand bipedally . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",26
Ring - necked snakes are fairly similar in morphology throughout much of their distribution . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",15
The kinetic energy of a rotating flywheel is,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",8
"Owing to the Kuril-Kamchatka Trench , deep-focus seismic events and tsunamis are fairly common . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",15
"In Australia , stillbirth is defined as a baby born with no signs of life that weighs more than 400 grams , or more than 20 weeks in gestation . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",30
"In Australia , any stillborn fetus that weighs more than 400 grams and lived in the mother for more than 20 weeks must be reported to the government . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",29
"This list is arranged by drainage basin , with respective tributaries indented under each larger stream 's name . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",19
"After his retirement he wrote other chess treatises , but his isolation prevented him from assimilating the positional ideas of the new generation of chess-players . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",26
"Instant messaging allows instantaneous communication between a number of parties simultaneously , by transmitting information quickly and efficiently , featuring immediate receipt of acknowledgment or reply . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",27
"Web feeds are designed to be machine readable , so there is no requirement that they be destined only for user consumption . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",23
Intraspecific competition occurs when members of the same species compete for the same resources in an ecosystem . ,C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",18
"Rainbow lorikeets are monogamous and pair for life , and the two sexes look almost identical . ",C1,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]",17
